2020-11-30 10:42:32.094 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor -Received task Flat Map (2/2).
2020-11-30 10:42:32.094 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTable -Activate slot c0f5a95a0c26098dce0495c204ff83f5.
2020-11-30 10:42:32.094 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTable -Activate slot 2eb5c990eec13f6194adc22bf5603f14.
2020-11-30 10:42:32.096 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor -Received task Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2).
2020-11-30 10:42:32.098 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor -Received task Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2).
2020-11-30 10:42:32.080 [Source: Custom Source -> Timestamps/Watermarks (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Loading JAR files for task Source: Custom Source -> Timestamps/Watermarks (2/2) (e9a94a8b517016015a597072c3b92718) [DEPLOYING].
2020-11-30 10:42:32.109 [Source: Custom Source -> Timestamps/Watermarks (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Source: Custom Source -> Timestamps/Watermarks (1/2) (5584540df9175fcdacaa62bc90039bc9) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.112 [Source: Custom Source -> Timestamps/Watermarks (1/2)] INFO  o.a.f.s.runtime.tasks.StreamTask -No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-11-30 10:42:32.114 [Source: Custom Source -> Timestamps/Watermarks (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Registering task at network: Source: Custom Source -> Timestamps/Watermarks (2/2) (e9a94a8b517016015a597072c3b92718) [DEPLOYING].
2020-11-30 10:42:32.120 [Source: Custom Source -> Timestamps/Watermarks (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Source: Custom Source -> Timestamps/Watermarks (2/2) (e9a94a8b517016015a597072c3b92718) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.120 [Source: Custom Source -> Timestamps/Watermarks (2/2)] INFO  o.a.f.s.runtime.tasks.StreamTask -No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-11-30 10:42:32.147 [Flat Map (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Flat Map (1/2) (76265282c9aa2e7b0dc2587700651c82) switched from CREATED to DEPLOYING.
2020-11-30 10:42:32.147 [Flat Map (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Creating FileSystem stream leak safety net for task Flat Map (1/2) (76265282c9aa2e7b0dc2587700651c82) [DEPLOYING]
2020-11-30 10:42:32.147 [Flat Map (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Loading JAR files for task Flat Map (1/2) (76265282c9aa2e7b0dc2587700651c82) [DEPLOYING].
2020-11-30 10:42:32.148 [Flat Map (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Registering task at network: Flat Map (1/2) (76265282c9aa2e7b0dc2587700651c82) [DEPLOYING].
2020-11-30 10:42:32.150 [Flat Map (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Flat Map (1/2) (76265282c9aa2e7b0dc2587700651c82) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.150 [Flat Map (1/2)] INFO  o.a.f.s.runtime.tasks.StreamTask -No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-11-30 10:42:32.172 [Flat Map (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Flat Map (2/2) (99ae1662c6c637a7d67149fedc3e2a07) switched from CREATED to DEPLOYING.
2020-11-30 10:42:32.173 [Flat Map (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Creating FileSystem stream leak safety net for task Flat Map (2/2) (99ae1662c6c637a7d67149fedc3e2a07) [DEPLOYING]
2020-11-30 10:42:32.173 [Flat Map (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Loading JAR files for task Flat Map (2/2) (99ae1662c6c637a7d67149fedc3e2a07) [DEPLOYING].
2020-11-30 10:42:32.173 [Flat Map (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Registering task at network: Flat Map (2/2) (99ae1662c6c637a7d67149fedc3e2a07) [DEPLOYING].
2020-11-30 10:42:32.174 [Flat Map (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Flat Map (2/2) (99ae1662c6c637a7d67149fedc3e2a07) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.175 [Flat Map (2/2)] INFO  o.a.f.s.runtime.tasks.StreamTask -No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-11-30 10:42:32.185 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2) (c29295b0865186a418dfa906054ad303) switched from CREATED to DEPLOYING.
2020-11-30 10:42:32.185 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Creating FileSystem stream leak safety net for task Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2) (c29295b0865186a418dfa906054ad303) [DEPLOYING]
2020-11-30 10:42:32.185 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Loading JAR files for task Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2) (c29295b0865186a418dfa906054ad303) [DEPLOYING].
2020-11-30 10:42:32.186 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Registering task at network: Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2) (c29295b0865186a418dfa906054ad303) [DEPLOYING].
2020-11-30 10:42:32.188 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2)] INFO  o.a.flink.runtime.taskmanager.Task -Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2) (c29295b0865186a418dfa906054ad303) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.188 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2)] INFO  o.a.f.s.runtime.tasks.StreamTask -No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-11-30 10:42:32.188 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2) (795ac4ae02f1f478871068762292afce) switched from CREATED to DEPLOYING.
2020-11-30 10:42:32.188 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Creating FileSystem stream leak safety net for task Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2) (795ac4ae02f1f478871068762292afce) [DEPLOYING]
2020-11-30 10:42:32.188 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Loading JAR files for task Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2) (795ac4ae02f1f478871068762292afce) [DEPLOYING].
2020-11-30 10:42:32.189 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Registering task at network: Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2) (795ac4ae02f1f478871068762292afce) [DEPLOYING].
2020-11-30 10:42:32.189 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2)] INFO  o.a.flink.runtime.taskmanager.Task -Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2) (795ac4ae02f1f478871068762292afce) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.190 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2)] INFO  o.a.f.s.runtime.tasks.StreamTask -No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-11-30 10:42:32.199 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2)] WARN  org.apache.flink.metrics.MetricGroup -The operator name Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) exceeded the 80 characters length limit and was truncated.
2020-11-30 10:42:32.201 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.e.ExecutionGraph -Source: Custom Source -> Timestamps/Watermarks (1/2) (5584540df9175fcdacaa62bc90039bc9) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.201 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.e.ExecutionGraph -Source: Custom Source -> Timestamps/Watermarks (2/2) (e9a94a8b517016015a597072c3b92718) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.202 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.e.ExecutionGraph -Flat Map (1/2) (76265282c9aa2e7b0dc2587700651c82) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.202 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.e.ExecutionGraph -Flat Map (2/2) (99ae1662c6c637a7d67149fedc3e2a07) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.202 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.e.ExecutionGraph -Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2) (c29295b0865186a418dfa906054ad303) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.203 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.e.ExecutionGraph -Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2) (795ac4ae02f1f478871068762292afce) switched from DEPLOYING to RUNNING.
2020-11-30 10:42:32.208 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (1/2)] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend -Initializing heap keyed state backend with stream factory.
2020-11-30 10:42:32.215 [Flat Map (2/2)] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend -Initializing heap keyed state backend with stream factory.
2020-11-30 10:42:32.217 [Flat Map (2/2)] INFO  o.a.f.a.java.typeutils.TypeExtractor -class com.justbon.oms.flink.state.ShopStateCalculate is missing a default constructor so it cannot be used as a POJO type and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-11-30 10:42:32.231 [Flat Map (1/2)] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend -Initializing heap keyed state backend with stream factory.
2020-11-30 10:42:32.236 [Flat Map (1/2)] INFO  o.a.f.a.java.typeutils.TypeExtractor -class com.justbon.oms.flink.state.ShopStateCalculate is missing a default constructor so it cannot be used as a POJO type and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-11-30 10:42:32.239 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2)] WARN  org.apache.flink.metrics.MetricGroup -The operator name Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) exceeded the 80 characters length limit and was truncated.
2020-11-30 10:42:32.240 [Window(TumblingEventTimeWindows(60000), ContinuousProcessingTimeTrigger, TimeEvictor, ReduceFunction$2, PassThroughWindowFunction) -> Sink: Unnamed (2/2)] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend -Initializing heap keyed state backend with stream factory.
2020-11-30 10:43:21.420 [main] INFO  o.a.f.s.a.e.LocalStreamEnvironment -Running job on local embedded Flink mini cluster
2020-11-30 10:43:21.609 [main] INFO  o.a.f.r.minicluster.MiniCluster -Starting Flink Mini Cluster
2020-11-30 10:43:21.612 [main] INFO  o.a.f.r.minicluster.MiniCluster -Starting Metrics Registry
2020-11-30 10:43:21.667 [main] INFO  o.a.f.r.metrics.MetricRegistryImpl -No metrics reporter configured, no metrics will be exposed/reported.
2020-11-30 10:43:21.667 [main] INFO  o.a.f.r.minicluster.MiniCluster -Starting RPC Service(s)
2020-11-30 10:43:22.042 [flink-akka.actor.default-dispatcher-2] INFO  akka.event.slf4j.Slf4jLogger -Slf4jLogger started
2020-11-30 10:43:22.162 [main] INFO  o.a.f.r.rpc.akka.AkkaRpcServiceUtils -Trying to start actor system at :0
2020-11-30 10:43:22.219 [flink-metrics-2] INFO  akka.event.slf4j.Slf4jLogger -Slf4jLogger started
2020-11-30 10:43:22.255 [flink-metrics-2] INFO  akka.remote.Remoting -Starting remoting
2020-11-30 10:43:22.567 [flink-metrics-2] INFO  akka.remote.Remoting -Remoting started; listening on addresses :[akka.tcp://flink-metrics@10.1.174.23:23880]
2020-11-30 10:43:22.596 [main] INFO  o.a.f.r.rpc.akka.AkkaRpcServiceUtils -Actor system started at akka.tcp://flink-metrics@10.1.174.23:23880
2020-11-30 10:43:22.604 [main] INFO  o.a.f.r.rpc.akka.AkkaRpcService -Starting RPC endpoint for org.apache.flink.runtime.metrics.dump.MetricQueryService at akka://flink-metrics/user/MetricQueryService .
2020-11-30 10:43:22.617 [main] INFO  o.a.f.r.minicluster.MiniCluster -Starting high-availability services
2020-11-30 10:43:22.633 [main] INFO  o.a.flink.runtime.blob.BlobServer -Created BLOB server storage directory C:\Users\ADMINI~1.DES\AppData\Local\Temp\blobStore-a85b330a-4547-43c1-996b-f2fe58ccc32a
2020-11-30 10:43:22.644 [main] INFO  o.a.flink.runtime.blob.BlobServer -Started BLOB server at 0.0.0.0:23881 - max concurrent requests: 50 - max backlog: 1000
2020-11-30 10:43:22.665 [main] INFO  o.a.f.r.blob.PermanentBlobCache -Created BLOB cache storage directory C:\Users\ADMINI~1.DES\AppData\Local\Temp\blobStore-4cf2706f-68d1-47fe-a0ca-9a1c89e18843
2020-11-30 10:43:22.683 [main] INFO  o.a.f.r.blob.TransientBlobCache -Created BLOB cache storage directory C:\Users\ADMINI~1.DES\AppData\Local\Temp\blobStore-54f9d1b1-3288-4a84-80ba-7aefed0780fe
2020-11-30 10:43:22.684 [main] INFO  o.a.f.r.minicluster.MiniCluster -Starting 1 TaskManger(s)
2020-11-30 10:43:22.689 [main] INFO  o.a.f.r.t.TaskManagerRunner -Starting TaskManager with ResourceID: c0fd1b73-fac7-473a-ad3d-268695ec5d4d
2020-11-30 10:43:22.759 [main] WARN  o.a.f.r.t.TaskManagerLocation -No hostname could be resolved for the IP address 127.0.0.1, using IP address as host name. Local input split assignment (such as for HDFS files) may be impacted.
2020-11-30 10:43:22.816 [main] INFO  o.a.f.r.t.TaskManagerServices -Temporary file directory 'C:\Users\ADMINI~1.DES\AppData\Local\Temp': total 80 GB, usable 17 GB (21.25% usable)
2020-11-30 10:43:22.821 [main] INFO  o.a.f.r.i.d.FileChannelManagerImpl -FileChannelManager uses directory C:\Users\ADMINI~1.DES\AppData\Local\Temp\flink-io-f58d9e48-98c7-43e6-a63c-ee1d5b9b29c6 for spill files.
2020-11-30 10:43:22.832 [main] INFO  o.a.f.r.i.d.FileChannelManagerImpl -FileChannelManager uses directory C:\Users\ADMINI~1.DES\AppData\Local\Temp\flink-netty-shuffle-03cb0ea3-0310-435c-ac55-d8b207a6dd61 for spill files.
2020-11-30 10:43:22.993 [main] INFO  o.a.f.r.i.n.buffer.NetworkBufferPool -Allocated 301 MB for network buffer pool (number of memory segments: 9646, bytes per segment: 32768).
2020-11-30 10:43:23.002 [main] INFO  o.a.f.r.i.n.NettyShuffleEnvironment -Starting the network environment and its components.
2020-11-30 10:43:23.004 [main] INFO  o.a.f.r.taskexecutor.KvStateService -Starting the kvState service and its components.
2020-11-30 10:43:23.004 [main] WARN  o.a.f.r.t.TaskManagerLocation -No hostname could be resolved for the IP address 127.0.0.1, using IP address as host name. Local input split assignment (such as for HDFS files) may be impacted.
2020-11-30 10:43:23.005 [main] INFO  o.a.f.r.t.TaskManagerServices -Limiting managed memory to 0.7 of the currently free heap space (1892 MB), memory will be allocated lazily.
2020-11-30 10:43:23.020 [main] INFO  o.a.f.r.t.TaskManagerConfiguration -Messages have a max timeout of 10000 ms
2020-11-30 10:43:23.031 [main] INFO  o.a.f.r.rpc.akka.AkkaRpcService -Starting RPC endpoint for org.apache.flink.runtime.taskexecutor.TaskExecutor at akka://flink/user/taskmanager_0 .
2020-11-30 10:43:23.044 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.JobLeaderService -Start job leader service.
2020-11-30 10:43:23.045 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.runtime.filecache.FileCache -User file cache uses directory C:\Users\ADMINI~1.DES\AppData\Local\Temp\flink-dist-cache-b5087988-945d-4b28-a320-7a1b8fa9e499
2020-11-30 10:43:23.102 [main] INFO  o.a.f.r.d.DispatcherRestEndpoint -Starting rest endpoint.
2020-11-30 10:43:23.413 [main] WARN  o.a.f.r.webmonitor.WebMonitorUtils -Log file environment variable 'log.file' is not set.
2020-11-30 10:43:23.414 [main] WARN  o.a.f.r.webmonitor.WebMonitorUtils -JobManager log files are unavailable in the web dashboard. Log file location not found in environment variable 'log.file' or configuration key 'Key: 'web.log.path' , default: null (fallback keys: [{key=jobmanager.web.log.path, isDeprecated=true}])'.
2020-11-30 10:43:23.433 [main] INFO  o.a.f.r.d.DispatcherRestEndpoint -Failed to load web based job submission extension. Probable reason: flink-runtime-web is not in the classpath.
2020-11-30 10:43:23.863 [main] INFO  o.a.f.r.d.DispatcherRestEndpoint -Rest endpoint listening at localhost:23901
2020-11-30 10:43:23.864 [main] INFO  o.a.f.r.h.n.e.EmbeddedLeaderService -Proposing leadership to contender org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint@7f0a133d @ http://localhost:23901
2020-11-30 10:43:23.866 [mini-cluster-io-thread-1] INFO  o.a.f.r.d.DispatcherRestEndpoint -http://localhost:23901 was granted leadership with leaderSessionID=a485bc73-8e1d-41c7-9125-1e3c823071d1
2020-11-30 10:43:23.866 [mini-cluster-io-thread-1] INFO  o.a.f.r.h.n.e.EmbeddedLeaderService -Received confirmation of leadership for leader http://localhost:23901 , session=a485bc73-8e1d-41c7-9125-1e3c823071d1
2020-11-30 10:43:23.877 [main] INFO  o.a.f.r.rpc.akka.AkkaRpcService -Starting RPC endpoint for org.apache.flink.runtime.resourcemanager.StandaloneResourceManager at akka://flink/user/resourcemanager .
2020-11-30 10:43:23.889 [main] INFO  o.a.f.r.rpc.akka.AkkaRpcService -Starting RPC endpoint for org.apache.flink.runtime.dispatcher.StandaloneDispatcher at akka://flink/user/dispatcher .
2020-11-30 10:43:23.900 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.h.n.e.EmbeddedLeaderService -Proposing leadership to contender org.apache.flink.runtime.resourcemanager.StandaloneResourceManager@643bd50b @ akka://flink/user/resourcemanager
2020-11-30 10:43:23.901 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.h.n.e.EmbeddedLeaderService -Proposing leadership to contender org.apache.flink.runtime.dispatcher.StandaloneDispatcher@64cdd6e2 @ akka://flink/user/dispatcher
2020-11-30 10:43:23.905 [main] INFO  o.a.f.r.minicluster.MiniCluster -Flink Mini Cluster started successfully
2020-11-30 10:43:23.914 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.r.StandaloneResourceManager -ResourceManager akka://flink/user/resourcemanager was granted leadership with fencing token 8a2a5fee278de8af2bf6a7793d474c09
2020-11-30 10:43:23.917 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.r.s.SlotManagerImpl -Starting the SlotManager.
2020-11-30 10:43:23.919 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.d.StandaloneDispatcher -Dispatcher akka://flink/user/dispatcher was granted leadership with fencing token cbfd2882-1096-4075-83a1-3640c63a4b55
2020-11-30 10:43:23.921 [flink-akka.actor.default-dispatcher-4] INFO  o.a.f.r.d.StandaloneDispatcher -Recovering all persisted jobs.
2020-11-30 10:43:23.921 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.h.n.e.EmbeddedLeaderService -Received confirmation of leadership for leader akka://flink/user/resourcemanager , session=2bf6a779-3d47-4c09-8a2a-5fee278de8af
2020-11-30 10:43:23.925 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor -Connecting to ResourceManager akka://flink/user/resourcemanager(8a2a5fee278de8af2bf6a7793d474c09).
2020-11-30 10:43:23.928 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.h.n.e.EmbeddedLeaderService -Received confirmation of leadership for leader akka://flink/user/dispatcher , session=cbfd2882-1096-4075-83a1-3640c63a4b55
2020-11-30 10:43:23.940 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.taskexecutor.TaskExecutor -Resolved ResourceManager address, beginning registration
2020-11-30 10:43:23.940 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.taskexecutor.TaskExecutor -Registration at ResourceManager attempt 1 (timeout=100ms)
2020-11-30 10:43:23.955 [flink-akka.actor.default-dispatcher-4] INFO  o.a.f.r.r.StandaloneResourceManager -Registering TaskManager with ResourceID c0fd1b73-fac7-473a-ad3d-268695ec5d4d (akka://flink/user/taskmanager_0) at ResourceManager
2020-11-30 10:43:23.958 [flink-akka.actor.default-dispatcher-4] INFO  o.a.f.r.taskexecutor.TaskExecutor -Successful registration at resource manager akka://flink/user/resourcemanager under registration id 1c203d3b9a77c7f5ce3c28ce44f5fa8c.
2020-11-30 10:43:23.970 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.d.StandaloneDispatcher -Received JobGraph submission d8c2cefe207bc5ef9b5e03844a957afa (Flink Streaming Job).
2020-11-30 10:43:23.971 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.d.StandaloneDispatcher -Submitting job d8c2cefe207bc5ef9b5e03844a957afa (Flink Streaming Job).
2020-11-30 10:43:24.002 [flink-akka.actor.default-dispatcher-5] INFO  o.a.f.r.rpc.akka.AkkaRpcService -Starting RPC endpoint for org.apache.flink.runtime.jobmaster.JobMaster at akka://flink/user/jobmanager_1 .
2020-11-30 10:43:24.010 [flink-akka.actor.default-dispatcher-5] INFO  o.a.f.runtime.jobmaster.JobMaster -Initializing job Flink Streaming Job (d8c2cefe207bc5ef9b5e03844a957afa).
2020-11-30 10:43:24.026 [flink-akka.actor.default-dispatcher-5] INFO  o.a.f.runtime.jobmaster.JobMaster -Using restart strategy NoRestartStrategy for Flink Streaming Job (d8c2cefe207bc5ef9b5e03844a957afa).
2020-11-30 10:43:24.046 [flink-akka.actor.default-dispatcher-5] INFO  o.a.f.r.e.ExecutionGraph -Job recovers via failover strategy: full graph restart
2020-11-30 10:43:24.064 [flink-akka.actor.default-dispatcher-5] INFO  o.a.f.runtime.jobmaster.JobMaster -Running initialization on master for job Flink Streaming Job (d8c2cefe207bc5ef9b5e03844a957afa).
2020-11-30 10:43:24.065 [flink-akka.actor.default-dispatcher-5] INFO  o.a.f.runtime.jobmaster.JobMaster -Successfully ran initialization on master in 0 ms.
2020-11-30 10:43:24.105 [flink-akka.actor.default-dispatcher-5] INFO  o.a.f.runtime.jobmaster.JobMaster -No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-11-30 10:43:24.116 [flink-akka.actor.default-dispatcher-5] INFO  o.a.f.r.h.n.e.EmbeddedLeaderService -Proposing leadership to contender org.apache.flink.runtime.jobmaster.JobManagerRunner@4bb7d9d4 @ akka://flink/user/jobmanager_1
2020-11-30 10:43:24.120 [mini-cluster-io-thread-3] INFO  o.a.f.r.jobmaster.JobManagerRunner -JobManager runner for job Flink Streaming Job (d8c2cefe207bc5ef9b5e03844a957afa) was granted leadership with session id e1d932b5-5726-45f0-8c9e-67ff02564cec at akka://flink/user/jobmanager_1.
2020-11-30 10:43:24.124 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.runtime.jobmaster.JobMaster -Starting execution of job Flink Streaming Job (d8c2cefe207bc5ef9b5e03844a957afa) under job master id 8c9e67ff02564cece1d932b5572645f0.
